tid,fritt_mb,swap_mb,pid,cpu,rss_mb,namn
23.2,139,14226,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
23.2,139,14226,5182,50.5,3626,/Applications/Ollama.app/Contents/Resources/llama-server
23.2,139,14226,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
23.2,139,14226,91257,0.3,29,/Applications/Microsoft
23.2,139,14226,91258,0.0,0,/Applications/Microsoft
23.2,139,14226,91259,0.0,2,/Applications/Microsoft
23.2,139,14226,91263,0.0,95,/Applications/Microsoft
23.2,139,14226,91265,0.0,0,/Applications/Microsoft
23.2,139,14226,91266,0.1,22,/Applications/Microsoft
23.2,139,14226,91268,0.0,20,/Applications/Microsoft
23.2,139,14226,91270,0.0,6,/Applications/Microsoft
23.2,139,14226,91271,0.0,55,/Applications/Microsoft
23.2,139,14226,91272,0.0,12,/Applications/Microsoft
23.2,139,14226,91279,0.1,441,/Applications/Microsoft
23.2,139,14226,91280,41.3,183,/Applications/Microsoft
23.2,139,14226,91295,0.0,5,/Applications/Microsoft
23.2,139,14226,91296,0.0,5,/Applications/Microsoft
23.2,139,14226,91305,0.0,31,/Applications/Microsoft
23.2,139,14226,91318,0.0,2,/Applications/Microsoft
23.7,130,14226,1760,0.0,0,/Applications/Microsoft
23.7,130,14226,2289,1.0,42,/Applications/Ollama.app/Contents/Resources/ollama
23.7,130,14226,5164,0.0,15,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
23.7,130,14226,5182,107.3,3626,/Applications/Ollama.app/Contents/Resources/llama-server
23.7,130,14226,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
23.7,130,14226,91257,0.4,29,/Applications/Microsoft
23.7,130,14226,91258,0.0,0,/Applications/Microsoft
23.7,130,14226,91259,0.0,2,/Applications/Microsoft
23.7,130,14226,91263,0.0,95,/Applications/Microsoft
23.7,130,14226,91265,0.0,0,/Applications/Microsoft
23.7,130,14226,91266,0.3,22,/Applications/Microsoft
23.7,130,14226,91268,0.0,20,/Applications/Microsoft
23.7,130,14226,91270,0.0,6,/Applications/Microsoft
23.7,130,14226,91271,0.0,55,/Applications/Microsoft
23.7,130,14226,91272,0.0,12,/Applications/Microsoft
23.7,130,14226,91279,0.8,442,/Applications/Microsoft
23.7,130,14226,91280,43.5,183,/Applications/Microsoft
23.7,130,14226,91295,0.0,5,/Applications/Microsoft
23.7,130,14226,91296,0.0,5,/Applications/Microsoft
23.7,130,14226,91305,0.0,31,/Applications/Microsoft
23.7,130,14226,91318,0.0,2,/Applications/Microsoft
24.3,135,14226,1760,0.0,0,/Applications/Microsoft
24.3,135,14226,2289,0.2,42,/Applications/Ollama.app/Contents/Resources/ollama
24.3,135,14226,5164,0.0,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
24.3,135,14226,5182,110.6,3626,/Applications/Ollama.app/Contents/Resources/llama-server
24.3,135,14226,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
24.3,135,14226,91257,0.3,29,/Applications/Microsoft
24.3,135,14226,91258,0.0,0,/Applications/Microsoft
24.3,135,14226,91259,0.0,2,/Applications/Microsoft
24.3,135,14226,91263,0.0,95,/Applications/Microsoft
24.3,135,14226,91265,0.0,0,/Applications/Microsoft
24.3,135,14226,91266,0.0,22,/Applications/Microsoft
24.3,135,14226,91268,0.0,20,/Applications/Microsoft
24.3,135,14226,91270,0.0,6,/Applications/Microsoft
24.3,135,14226,91271,0.0,55,/Applications/Microsoft
24.3,135,14226,91272,0.0,12,/Applications/Microsoft
24.3,135,14226,91279,0.1,442,/Applications/Microsoft
24.3,135,14226,91280,43.8,183,/Applications/Microsoft
24.3,135,14226,91295,0.0,5,/Applications/Microsoft
24.3,135,14226,91296,0.0,5,/Applications/Microsoft
24.3,135,14226,91305,0.0,31,/Applications/Microsoft
24.3,135,14226,91318,0.0,2,/Applications/Microsoft
24.9,133,14226,1760,0.0,0,/Applications/Microsoft
24.9,133,14226,2289,9.1,42,/Applications/Ollama.app/Contents/Resources/ollama
24.9,133,14226,5164,0.0,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
24.9,133,14226,5182,66.9,3626,/Applications/Ollama.app/Contents/Resources/llama-server
24.9,133,14226,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
24.9,133,14226,91257,0.3,29,/Applications/Microsoft
24.9,133,14226,91258,0.0,0,/Applications/Microsoft
24.9,133,14226,91259,0.0,2,/Applications/Microsoft
24.9,133,14226,91263,0.0,96,/Applications/Microsoft
24.9,133,14226,91265,0.0,0,/Applications/Microsoft
24.9,133,14226,91266,0.6,26,/Applications/Microsoft
24.9,133,14226,91268,0.0,20,/Applications/Microsoft
24.9,133,14226,91270,0.0,6,/Applications/Microsoft
24.9,133,14226,91271,0.0,55,/Applications/Microsoft
24.9,133,14226,91272,0.0,12,/Applications/Microsoft
24.9,133,14226,91279,1.2,445,/Applications/Microsoft
24.9,133,14226,91280,42.7,184,/Applications/Microsoft
24.9,133,14226,91295,0.0,5,/Applications/Microsoft
24.9,133,14226,91296,0.0,5,/Applications/Microsoft
24.9,133,14226,91305,0.0,31,/Applications/Microsoft
24.9,133,14226,91318,0.0,2,/Applications/Microsoft
25.4,124,14226,1760,0.0,0,/Applications/Microsoft
25.4,124,14226,2289,0.8,42,/Applications/Ollama.app/Contents/Resources/ollama
25.4,124,14226,5164,0.0,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
25.4,124,14226,5182,102.7,3626,/Applications/Ollama.app/Contents/Resources/llama-server
25.4,124,14226,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
25.4,124,14226,91257,0.3,29,/Applications/Microsoft
25.4,124,14226,91258,0.0,0,/Applications/Microsoft
25.4,124,14226,91259,0.0,2,/Applications/Microsoft
25.4,124,14226,91263,0.0,96,/Applications/Microsoft
25.4,124,14226,91265,0.0,0,/Applications/Microsoft
25.4,124,14226,91266,0.0,26,/Applications/Microsoft
25.4,124,14226,91268,0.0,20,/Applications/Microsoft
25.4,124,14226,91270,0.0,6,/Applications/Microsoft
25.4,124,14226,91271,0.0,55,/Applications/Microsoft
25.4,124,14226,91272,0.0,12,/Applications/Microsoft
25.4,124,14226,91279,0.4,446,/Applications/Microsoft
25.4,124,14226,91280,43.9,184,/Applications/Microsoft
25.4,124,14226,91295,0.0,5,/Applications/Microsoft
25.4,124,14226,91296,0.0,5,/Applications/Microsoft
25.4,124,14226,91305,0.0,31,/Applications/Microsoft
25.4,124,14226,91318,0.0,2,/Applications/Microsoft
26.0,154,14186,1760,0.0,0,/Applications/Microsoft
26.0,154,14186,2289,38.1,41,/Applications/Ollama.app/Contents/Resources/ollama
26.0,154,14186,5164,0.0,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
26.0,154,14186,5182,55.3,3627,/Applications/Ollama.app/Contents/Resources/llama-server
26.0,154,14186,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
26.0,154,14186,91257,0.3,29,/Applications/Microsoft
26.0,154,14186,91258,0.0,0,/Applications/Microsoft
26.0,154,14186,91259,0.0,2,/Applications/Microsoft
26.0,154,14186,91263,0.1,94,/Applications/Microsoft
26.0,154,14186,91265,0.0,0,/Applications/Microsoft
26.0,154,14186,91266,0.2,26,/Applications/Microsoft
26.0,154,14186,91268,0.0,20,/Applications/Microsoft
26.0,154,14186,91270,0.0,5,/Applications/Microsoft
26.0,154,14186,91271,0.0,54,/Applications/Microsoft
26.0,154,14186,91272,0.0,11,/Applications/Microsoft
26.0,154,14186,91279,0.3,442,/Applications/Microsoft
26.0,154,14186,91280,36.9,179,/Applications/Microsoft
26.0,154,14186,91295,0.0,4,/Applications/Microsoft
26.0,154,14186,91296,0.0,5,/Applications/Microsoft
26.0,154,14186,91305,0.0,15,/Applications/Microsoft
26.0,154,14186,91318,0.0,2,/Applications/Microsoft
26.6,156,14178,1760,0.0,0,/Applications/Microsoft
26.6,156,14178,2289,3.2,41,/Applications/Ollama.app/Contents/Resources/ollama
26.6,156,14178,5164,0.0,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
26.6,156,14178,5182,75.3,3627,/Applications/Ollama.app/Contents/Resources/llama-server
26.6,156,14178,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
26.6,156,14178,91257,0.3,29,/Applications/Microsoft
26.6,156,14178,91258,0.0,0,/Applications/Microsoft
26.6,156,14178,91259,0.0,2,/Applications/Microsoft
26.6,156,14178,91263,0.0,94,/Applications/Microsoft
26.6,156,14178,91265,0.0,0,/Applications/Microsoft
26.6,156,14178,91266,0.0,26,/Applications/Microsoft
26.6,156,14178,91268,0.0,20,/Applications/Microsoft
26.6,156,14178,91270,0.0,5,/Applications/Microsoft
26.6,156,14178,91271,0.0,54,/Applications/Microsoft
26.6,156,14178,91272,0.0,11,/Applications/Microsoft
26.6,156,14178,91279,0.1,448,/Applications/Microsoft
26.6,156,14178,91280,39.7,182,/Applications/Microsoft
26.6,156,14178,91295,0.0,4,/Applications/Microsoft
26.6,156,14178,91296,0.0,5,/Applications/Microsoft
26.6,156,14178,91305,0.0,15,/Applications/Microsoft
26.6,156,14178,91318,0.0,2,/Applications/Microsoft
27.1,176,14162,1760,0.0,0,/Applications/Microsoft
27.1,176,14162,2289,0.3,40,/Applications/Ollama.app/Contents/Resources/ollama
27.1,176,14162,5164,0.0,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
27.1,176,14162,5182,91.5,3625,/Applications/Ollama.app/Contents/Resources/llama-server
27.1,176,14162,76251,0.0,2,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
27.1,176,14162,91257,0.3,29,/Applications/Microsoft
27.1,176,14162,91258,0.0,0,/Applications/Microsoft
27.1,176,14162,91259,0.0,2,/Applications/Microsoft
27.1,176,14162,91263,0.0,67,/Applications/Microsoft
27.1,176,14162,91265,0.0,0,/Applications/Microsoft
27.1,176,14162,91266,0.1,25,/Applications/Microsoft
27.1,176,14162,91268,0.0,19,/Applications/Microsoft
27.1,176,14162,91270,0.0,5,/Applications/Microsoft
27.1,176,14162,91271,0.0,54,/Applications/Microsoft
27.1,176,14162,91272,0.0,11,/Applications/Microsoft
27.1,176,14162,91279,0.3,426,/Applications/Microsoft
27.1,176,14162,91280,40.3,178,/Applications/Microsoft
27.1,176,14162,91295,0.0,4,/Applications/Microsoft
27.1,176,14162,91296,0.0,4,/Applications/Microsoft
27.1,176,14162,91305,0.0,15,/Applications/Microsoft
27.1,176,14162,91318,0.0,2,/Applications/Microsoft
27.7,158,14162,1760,0.0,0,/Applications/Microsoft
27.7,158,14162,2289,25.4,41,/Applications/Ollama.app/Contents/Resources/ollama
27.7,158,14162,5164,0.1,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
27.7,158,14162,5182,38.2,3627,/Applications/Ollama.app/Contents/Resources/llama-server
27.7,158,14162,76251,0.4,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
27.7,158,14162,91257,0.3,29,/Applications/Microsoft
27.7,158,14162,91258,0.0,0,/Applications/Microsoft
27.7,158,14162,91259,0.0,2,/Applications/Microsoft
27.7,158,14162,91263,0.0,67,/Applications/Microsoft
27.7,158,14162,91265,0.0,0,/Applications/Microsoft
27.7,158,14162,91266,0.0,26,/Applications/Microsoft
27.7,158,14162,91268,0.0,19,/Applications/Microsoft
27.7,158,14162,91270,0.0,5,/Applications/Microsoft
27.7,158,14162,91271,0.0,54,/Applications/Microsoft
27.7,158,14162,91272,0.0,11,/Applications/Microsoft
27.7,158,14162,91279,0.0,426,/Applications/Microsoft
27.7,158,14162,91280,41.7,180,/Applications/Microsoft
27.7,158,14162,91295,0.0,4,/Applications/Microsoft
27.7,158,14162,91296,0.0,4,/Applications/Microsoft
27.7,158,14162,91305,0.0,15,/Applications/Microsoft
27.7,158,14162,91318,0.0,2,/Applications/Microsoft
28.2,144,14146,1760,0.0,0,/Applications/Microsoft
28.2,144,14146,2289,2.1,41,/Applications/Ollama.app/Contents/Resources/ollama
28.2,144,14146,5164,0.0,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
28.2,144,14146,5182,70.6,3627,/Applications/Ollama.app/Contents/Resources/llama-server
28.2,144,14146,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
28.2,144,14146,91257,0.5,29,/Applications/Microsoft
28.2,144,14146,91258,0.0,0,/Applications/Microsoft
28.2,144,14146,91259,0.0,2,/Applications/Microsoft
28.2,144,14146,91263,0.0,67,/Applications/Microsoft
28.2,144,14146,91265,0.0,0,/Applications/Microsoft
28.2,144,14146,91266,0.0,26,/Applications/Microsoft
28.2,144,14146,91268,0.0,19,/Applications/Microsoft
28.2,144,14146,91270,0.0,5,/Applications/Microsoft
28.2,144,14146,91271,0.0,54,/Applications/Microsoft
28.2,144,14146,91272,0.0,11,/Applications/Microsoft
28.2,144,14146,91279,0.1,423,/Applications/Microsoft
28.2,144,14146,91280,45.5,180,/Applications/Microsoft
28.2,144,14146,91295,0.0,4,/Applications/Microsoft
28.2,144,14146,91296,0.0,4,/Applications/Microsoft
28.2,144,14146,91305,0.0,15,/Applications/Microsoft
28.2,144,14146,91318,0.0,2,/Applications/Microsoft
28.8,156,14146,1760,0.0,0,/Applications/Microsoft
28.8,156,14146,2289,0.2,41,/Applications/Ollama.app/Contents/Resources/ollama
28.8,156,14146,5164,0.0,16,dist/Critero-kundkoll.app/Contents/MacOS/Kundkoll
28.8,156,14146,5182,98.9,3626,/Applications/Ollama.app/Contents/Resources/llama-server
28.8,156,14146,76251,0.0,4,/opt/homebrew/Cellar/python@3.14/3.14.7/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
28.8,156,14146,91257,0.3,29,/Applications/Microsoft
28.8,156,14146,91258,0.0,0,/Applications/Microsoft
28.8,156,14146,91259,0.0,2,/Applications/Microsoft
28.8,156,14146,91263,0.0,67,/Applications/Microsoft
28.8,156,14146,91265,0.0,0,/Applications/Microsoft
28.8,156,14146,91266,0.4,26,/Applications/Microsoft
28.8,156,14146,91268,0.0,19,/Applications/Microsoft
28.8,156,14146,91270,0.0,6,/Applications/Microsoft
28.8,156,14146,91271,0.0,54,/Applications/Microsoft
28.8,156,14146,91272,0.0,11,/Applications/Microsoft
28.8,156,14146,91279,1.1,376,/Applications/Microsoft
28.8,156,14146,91280,42.9,180,/Applications/Microsoft
28.8,156,14146,91295,0.0,4,/Applications/Microsoft
28.8,156,14146,91296,0.0,4,/Applications/Microsoft
28.8,156,14146,91305,0.0,15,/Applications/Microsoft
28.8,156,14146,91318,0.0,2,/Applications/Microsoft
